g__Ureaplasma,g__Butyricimonas,g__Mucispirillum,g__Prevotellaceae_NK3B31_group,g__Rhizobium,g__Clostridium_innocuum_group,g__Ruminococcus_2,g__Christensenellaceae_R-7_group,g__Ruminococcus_1,g__Paeniclostridium,g__Clostridium_sensu_stricto_1,g__Psychrobacter,g__Enterococcus,g__Leuconostoc,g__Lactobacillus,g__Ruminococcaceae_NK4A214_group,g__Lachnospiraceae_UCG-006,g__Corynebacterium_1,g__Stenotrophomonas,g__Eubacterium_fissicatena_group,g__Family_XIII_AD3011_group,g__Ruminococcaceae_UCG-004,g__Facklamia,g__Anaerotruncus,g__Empedobacter,g__Ruminococcaceae_UCG-007,g__Eisenbergiella,g__Erysipelatoclostridium,g__Paenalcaligenes,g__Marvinbryantia,g__Longilinea,g__Alloprevotella,g__Eubacterium_coprostanoligenes_group,g__Rikenella,g__Caproiciproducens,g__Blautia,g__Lachnoclostridium,g__Acetivibrio_ethanolgignens_group,g__Ruminococcaceae_UCG-013,g__Enterorhabdus,g__Alcaligenes,g__Bacillus,g__Ruminococcaceae_UCG-010,g__Morganella,g__Tyzzerella_3,g__Allobaculum,g__Parasutterella,g__Streptococcus,g__Candidatus_Soleaferrea,g__Mycoplasma,g__Glutamicibacter,g__Pseudomonas,g__Tyzzerella,g__uncultured,g__Prevotellaceae_UCG-001,g__Parabacteroides,g__Vagococcus,g__Family_XIII_UCG-001,g__Escherichia-Shigella,g__Carnobacterium,g__Raoultella,g__Coprococcus_1,g__Eubacterium_xylanophilum_group,g__Subdoligranulum,g__Bilophila,g__Alistipes,g__Gordonibacter,g__Anaerovorax,g__Anaerofustis,g__Comamonas,g__Ruminiclostridium_1,g__Phaseolus_acutifolius_tepary_bean,g__Ruminiclostridium_6,g__Acetatifactor,g__Citrobacter,g__Candidatus_Protochlamydia,g__Muribacter,g__Peptococcus,g__Coprococcus_2,g__Bacteroides,g__Triticum_aestivum_bread_wheat,g__Ruminiclostridium,g__mouse_gut_metagenome,g__Parvibacter,g__Intestinimonas,g__Brachyspira,g__unidentified,g__Oscillibacter,g__Veillonella,g__Gemella,g__Prevotellaceae_Ga6A1_group,g__Ruminococcaceae_UCG-009,g__Anaerostipes,g__Candidatus_Stoquefichus,g__Sutterella,g__Lachnospiraceae_UCG-001,g__Eubacterium_ventriosum_group,g__Proteiniclasticum,g__Helicobacter,g__Ruminococcaceae_UCG-005,g__Bradyrhizobium,g__Eubacterium_oxidoreducens_group,g__Jeotgalicoccus,g__Odoribacter,g__Acinetobacter,g__Coriobacteriaceae_UCG-002,g__Roseburia,g__Desulfovibrio,g__Caldicoprobacter,g__Corynebacterium,g__Butyricicoccus,g__Staphylococcus,g__Anaeroplasma,g__Senegalimassilia,g__Georgenia,g__Proteus,g__Adlercreutzia,g__Bifidobacterium,g__Faecalibaculum,g__Papillibacter,g__Eubacterium_brachy_group,g__Lactococcus,g__Akkermansia,g__Turicibacter,g__Ruminococcaceae_UCG-014,g__Ruminiclostridium_9,g__Eubacterium_nodatum_group,g__Defluviitaleaceae_UCG-011,g__Romboutsia,g__Rikenellaceae_RC9_gut_group,g__Candidatus_Arthromitus
0.00011711,0.000195183,0.000234219,0,0,7.81E-05,0,0,0,3.90E-05,0.000585549,3.90E-05,0.000156146,0,0.087441933,0,0.002927743,0,0,0,3.90E-05,0.002029902,0,0.029589726,0,0,0.00011711,0.023343873,0,0.000234219,0,0.000273256,0,0.000234219,0,0.001873756,0.020806496,0,0.000234219,0.011281571,0,0.005426084,7.81E-05,7.81E-05,0,3.90E-05,0,0.016512472,3.90E-05,0,0,7.81E-05,0.000507476,0.000195183,3.90E-05,0.000273256,0,7.81E-05,0,0,0,0.001873756,0.001717609,0.000858805,0.00011711,0.019088886,0,0.000156146,0,0,0,7.81E-05,0,0.001678573,0,0,0,0.002654487,0,0.002498341,0,0.000780732,0.000351329,0,0.00284967,0,0.348245306,0.002615451,0,0.028262482,7.81E-05,0.000273256,0,0,0,3.90E-05,0,0,0.000468439,0,0,0,3.90E-05,0.00308389,0.000156146,0,0.026818129,0.030019128,0,0.000429402,0.000195183,0.002381231,0.000234219,0,0,0.000273256,0.00011711,0,0,3.90E-05,0.002537378,0.148651286,0,7.81E-05,0.004645353,0.031073116,0.001873756,0,0.00011711,0.000156146,0.005660304
3.90E-05,7.81E-05,0.003591365,0,0,0,0,0,0,0,0.000195183,0,0.00011711,0,0.052113831,0.000546512,0.001171097,0,0,0,7.81E-05,0.002029902,0,0.018191045,0,0,0.000234219,0.000312293,0,7.81E-05,0,0.000936878,0.000156146,0.000195183,0,0.000195183,0.039817309,0,3.90E-05,0.003474255,0,0.00011711,0.000858805,0,0,3.90E-05,0,0.002927743,0.000195183,0,0,0,0.000819768,0.000234219,3.90E-05,0.000273256,0,3.90E-05,0,0,0,0.005504157,0.001405317,0.000429402,0.001795683,0.002693524,0,0.000429402,0.00011711,0,0,0,0,0.00308389,0,0,0,0.001678573,0,0.006167779,7.81E-05,0.014326424,0.000156146,7.81E-05,0.032127103,0,0.217433735,0.010539876,0,0.007026584,0,0.0016005,0,0,0,0,0,0,0.038646212,0.000390366,0,3.90E-05,0.000390366,0.003122926,3.90E-05,0,0.007885389,0.144084007,0,7.81E-05,0.00011711,0.008314791,0,0,0,0,0,0,3.90E-05,0,0.001444353,0.026701019,0.035484249,0,0.027872116,0.131201936,0.000624585,0.002381231,0.032517469,3.90E-05,0.000273256
7.81E-05,0.00011711,0.002068939,0,0,0,0,0,0,0,0.000663622,0,0.00011711,0,0.008627084,0,0.000624585,0,0,0,0,0.002888707,0,0.035406176,0,0,0,0.0016005,0,3.90E-05,0,7.81E-05,0,0.006167779,0,0.004294024,0.016941875,0,0,0.005777413,0,0.00011711,0.000624585,0,0,0,0,0.001014951,0.00011711,3.90E-05,0,0,0.009876254,0.000156146,0.00011711,0.000585549,0,0,0,0,0,0.003864621,0,0.000312293,0.001093024,0.019205996,0,0.001405317,0,0,0,0,0.001171097,0.012843034,0,0,0,0.00581645,0,0.007455986,0,0.037514151,0.001834719,0,0.033883749,0,0.338603271,0.011671937,0,0.007807315,0,0.000429402,0,0,0,0,0,0,0.015263302,0.000468439,0,7.81E-05,0,0.021704337,3.90E-05,3.90E-05,0.039778272,0.067533279,0,0.00011711,0.000663622,0.001873756,0,0,0,0,3.90E-05,0,0,3.90E-05,0.001639536,0.068626303,3.90E-05,0,0.00456728,0.037201858,0.000234219,0,0.000156146,0.000429402,0.000897841
0.00011711,0.000780732,0.00124917,0,0,0,0,7.81E-05,0,0,0.000312293,0,3.90E-05,0,0.138696959,0.00296678,0.000546512,0,0,0,0.00011711,0.000897841,0,0.021040715,0,0,0,0.002303158,0,0.000273256,0,7.81E-05,0,0.017410313,0,0.000429402,0.045633759,0.000234219,3.90E-05,0.006753328,0,3.90E-05,0.000546512,0,0,0,0,0.00284967,0.00011711,0,0,0,0.00878323,7.81E-05,0.000234219,0.001053988,0,0,3.90E-05,0,0,0.002381231,0.000468439,0,0.000390366,0.023851349,0,0.000585549,7.81E-05,0,0,0,0,0.000624585,0,0,0,0.00866612,0,0.030097201,0,0.028691884,0.000546512,0,0.019908654,0,0.251903033,0.012452668,0,0.010617949,0,0.001405317,0,0,0,0,0,0,0.020767459,7.81E-05,0,3.90E-05,0,0.015068119,3.90E-05,0.000273256,0.010774095,0.048093063,0,0.00011711,0.000429402,0.000663622,0,0,0,0.00011711,0.00011711,0,0,0,0.002459304,0.081157044,0,7.81E-05,0.003630402,0.068001718,0.000390366,0,0,0.000507476,0.002225085
0,0.000195183,0.000156146,0,0,0,0,0.000351329,0,3.90E-05,0.000156146,0,0,0,0.053753367,0.01175001,0.007260803,0,0,0,3.90E-05,0.000195183,0,0.032790725,0,0,0.000234219,0.005035718,0,0.000858805,0,0.000351329,0,3.90E-05,0.00011711,0.00421595,0.040676114,0,0.00011711,0.004645353,0,0.00011711,0.00136628,0,0.000195183,0,0,0.010813132,0.000156146,0,0,0,0.009251669,0.000312293,7.81E-05,0.003708475,0,0,0,0,0,0.008431901,0.000234219,7.81E-05,0.001053988,0.011593863,0,0.001093024,0.000195183,0,0,0,0,0.000663622,0,0,0,0.002225085,0,0.043955186,0,0.027091385,0,0,0.08748097,0,0.242690401,0.011008315,0,0.012843034,0,0,0,0,0,0.000429402,0,3.90E-05,0.006167779,0.000312293,0,7.81E-05,0,0.003630402,0,0.001795683,0.020572276,0.120310731,0,0.000234219,0.00136628,0.001405317,0,0,0,0,7.81E-05,0,7.81E-05,3.90E-05,0.002342195,0.054807354,7.81E-05,0,0.002615451,0.058203537,0.002498341,0,0.000195183,3.90E-05,0
0.000819768,0,0.000156146,0,0,0,0,0,0,0,0.000429402,0,0.001990865,0,0.214154663,3.90E-05,0.001990865,0,0,0,0,0,0,0.000468439,0,0,0,0.001444353,0,0,0,0.135222704,0,0.000897841,0.002420268,0,0.004957645,0,0,0.008080571,0,0.00011711,3.90E-05,0,0.000312293,0.001756646,0.002342195,0.002615451,0,3.90E-05,0,0,0.000234219,0.000507476,0.249521802,0.001522427,0,0,0,0,0,0.000156146,0.000234219,0,0,0.008158645,0.000312293,0,0,0,0,3.90E-05,0.000195183,3.90E-05,0,0,0,0,0,0.030136238,3.90E-05,0.00011711,3.90E-05,0.00011711,0.000390366,0,0.256821642,0.000195183,0,0,0.00011711,0,0,0.000468439,0,7.81E-05,0,0,0.017176094,0,0,0,0,0.004801499,0,0.000624585,0.000234219,0.001990865,0,0,0.000741695,0.000156146,0.001210134,0.00011711,0,7.81E-05,0.000156146,0.000273256,0.001717609,0,0.000351329,0.000975914,0,0.003435219,0.000585549,0.001561463,0,0,0,0.010188547,0.00273256
3.90E-05,0.00011711,0.000624585,0,0,0,0,3.90E-05,0,0,3.90E-05,0,7.81E-05,0,0.069641254,0,0.001053988,0,3.90E-05,0,0,0.004137877,0,0.026037397,0,0,0,0.004801499,0,0.000468439,0,0.00011711,0.000390366,0.000273256,0,0.000546512,0.019518289,0.000546512,7.81E-05,0.014326424,0,0.000273256,0.000195183,0,3.90E-05,0,0,0.00148339,0.000312293,0,0,0,0.003513292,0.000195183,3.90E-05,7.81E-05,0,0.00011711,3.90E-05,0,3.90E-05,0.001912792,0.000351329,0,0.001014951,0.004762462,0,0.000507476,0,0,0,0,0,0.000741695,0,0,0,0.00445017,0,0.018893703,0,0.010071437,0,0,0.023929422,0,0.257290081,0.011554827,0,0.015185229,0,0.00011711,0,0,0,0,0,3.90E-05,0.003903658,7.81E-05,0,0,0,0.003552329,0.000156146,0,0.024475934,0.109731819,0,0.00011711,0.000195183,0.000624585,0,0,0,3.90E-05,0,0,0,0,0.001795683,0.113245111,7.81E-05,0,0.010500839,0.023226763,0.000624585,0,0.000156146,0,0.000156146
0.005348011,0.001873756,0.008509974,0,0,0,0,0,3.90E-05,0,0.00136628,0,0.004294024,0,0.01756646,0.000663622,0.038997541,0,0,0,0,0.000429402,0,0.01175001,0,0,0,0.000234219,0,0,0,0.057149549,0.000351329,0.002576414,0,0.007924425,0.027911153,0,0.000312293,0.003630402,0,0.00011711,0.00011711,0,0,0,0,0.001210134,7.81E-05,0,0,0.000507476,0.003122926,0.001171097,3.90E-05,0.012335558,0,0.00011711,0.00011711,0,0.000702658,0.002537378,3.90E-05,0.001795683,0.000351329,0.055783269,0,3.90E-05,7.81E-05,0.000234219,3.90E-05,0,0,0.000312293,0.001756646,0,0,0.001210134,0,0.157473553,0,0.017800679,0.004254987,0,0.005504157,0,0.221220283,0.005387048,0,0.001639536,0.000234219,0.000546512,0,0,0,0,0,0,0.022172776,0,0,0,0,0.021001679,0.000741695,3.90E-05,0.016434399,0.053441074,0,3.90E-05,3.90E-05,0.000195183,0,0,0,0,3.90E-05,0,3.90E-05,0,0.003513292,0.041300699,0,0,0.010227583,0.024983409,0.000351329,0,0,0.023812312,0.005348011
0,0.001873756,0.000195183,0,0,0,0,0,3.90E-05,3.90E-05,0.000624585,0,0.009524925,0,0.124136316,0,0.002927743,0,0,0,0,0.00011711,0,0.009485888,0,0,0,0.01038373,0,0,0,0.016551509,0.000234219,0.00011711,0,0.007651169,0.028106336,0,0.000351329,0.01596596,0,0.000234219,0.001132061,0.000156146,0,0,7.81E-05,0.005191865,3.90E-05,7.81E-05,0,0.000156146,0.012491705,0.000351329,3.90E-05,0.002459304,0,0,0.000156146,0,0.000429402,0.00593356,0.000156146,0,0.000195183,0.007885389,0,0.000468439,0,0,0,0,0,0.003122926,0.000741695,0,0,0.00308389,0,0.073701058,0,0.014521607,0.001522427,0,0.010422766,0,0.299059218,0.006597182,0,0.000975914,0.000195183,0,0,0,0,3.90E-05,0,0,0.00136628,0,0,0,0,0.017917789,0.000585549,0.00284967,0.030292384,0.015887887,0,0.00011711,0.00011711,3.90E-05,0,0,0,0.000312293,0,0,0,0,0.001405317,0.072842253,0,0,0.004489206,0.014170278,0.001053988,0,0,0.012257485,0.000975914
0.000312293,0.00284967,0.010813132,0,0,7.81E-05,0,0,0,0,0,0,0.002342195,3.90E-05,0.000663622,0,0.014326424,0,3.90E-05,0,0,0.000390366,0,0.017644533,0,0,0,0.000780732,0,3.90E-05,0,0.049459343,0.004254987,0,0,0.004528243,0.025725104,0,0,0.000663622,0,3.90E-05,0.000156146,0,0,0,0.000663622,0.000702658,7.81E-05,0,0,7.81E-05,0.00890034,0.00421595,7.81E-05,0.031580591,0,0,3.90E-05,0,0.000312293,0.008392864,0,0,0.000858805,0.016278253,0,0.000156146,7.81E-05,0,0,0,0,0.003396182,0.0016005,0,0,0.000780732,0,0.261115665,0,0.039739236,0.000468439,0,0.017956826,0,0.136940313,0.010188547,0,3.90E-05,3.90E-05,0.001444353,0,0,0,0,0,0,0.011710973,0,0,0,0,0.001014951,0,0,0.032985908,0.181598157,0,0.000546512,0.00011711,3.90E-05,0,0,0,0,0,0,0,0,0.000819768,0.005465121,0,3.90E-05,3.90E-05,0.025881251,0.000897841,0,0,0.022289886,0
0.005191865,0.002810634,0.001444353,0,0,0,0,0,0,0,0.000390366,0,0.001093024,0,0.012218449,0.000195183,0,0,0,0,0,7.81E-05,0,0.011984229,0,0,0,0,0,0,0,0.0481321,0,0.003942694,0,0.000780732,0.016122106,0,0,0.000429402,0,7.81E-05,0.003279072,0,0,7.81E-05,0,0.000507476,0.00011711,0,0,0.00011711,0.004294024,0.003396182,7.81E-05,0.004723426,0,0,0,0,0.000351329,0.001912792,0.000195183,7.81E-05,0.000195183,0.230471952,0,0.000156146,0,7.81E-05,0,0,0,0.000273256,0.000234219,0,0,0,0,0.12237967,0,0.00866612,3.90E-05,0,0.001093024,0,0.201506812,0.003474255,0,3.90E-05,0.000156146,0.00011711,0,0,0,0,0,0,0.00421595,0,0,0,0,0.148534177,0.00011711,0,0.001132061,0.043369637,0,7.81E-05,3.90E-05,0,0,0,0,0,0,0,3.90E-05,0,0.00011711,0.007846352,3.90E-05,0,0.000780732,0.015809814,0.000351329,0,3.90E-05,0.018893703,3.90E-05
0.002029902,0.004957645,0.006792364,0,0,0,0,0,0,0,0.002147012,0,0.00445017,0,0.035484249,0,0.000702658,0,0,0,0,0.000897841,0,0.02611547,0,0,0,0.002186048,0,0,0,3.90E-05,0,7.81E-05,0,0.019205996,0.038138736,0,0,0.001522427,0,0,0,3.90E-05,0,0,0.000312293,0.002303158,0,0,0,0.000624585,0.023773276,0.004801499,0,0.006050669,0,0,0.00011711,0,0.000468439,0.004489206,0,0,0.001132061,0.011710973,0,0,0,0,0,0,0,0.000429402,0.000819768,0,0,0,0,0.148573213,0,0.052309014,0.00124917,0,0.006675255,0,0.127298278,0.007143694,0,0.000546512,7.81E-05,0,0.000195183,0,0,0,0,0,0.090291603,0,0,0,0,0,3.90E-05,0,0.118085646,0.073115509,0,0.000390366,0.00011711,7.81E-05,0,0,0,0.000351329,0,0,0,0,0.003161963,0.021704337,0.008509974,0,0.000312293,0.052074794,0,0,0,0.000273256,0
0.000546512,0.005426084,0.001171097,0,0,0,0,0,0,0,3.90E-05,0,0.0016005,0,0.000429402,0.002654487,0.000702658,0,0,0,3.90E-05,0.00011711,0,0.01014951,0,0,0,0.000312293,0,7.81E-05,0,0.059491744,0.004020767,0,0,0.002927743,0.01756646,0,3.90E-05,0.000312293,0,0,0.000585549,0,0,0,0,0.003513292,0,0,0,0.000156146,0.00296678,0.010500839,0,0.030487567,0,0,0,0,0.000390366,0.001795683,0,0,0.00011711,0.026388726,0,3.90E-05,0,3.90E-05,0,0,0,0.00011711,0.000819768,0,0,0.000312293,0,0.273802553,0,0.009368779,0.000156146,0,0.003708475,0,0.278213686,0.007221767,0,0.001014951,0,0.000351329,0,0,0,0,0,0,0.015536558,0,0,3.90E-05,0,0.018112972,3.90E-05,0,0.002303158,0.080337276,0,0.000585549,0.000195183,3.90E-05,0,0,0,0.00011711,0,0,0,0,0.000195183,0.006441035,0.037162822,0,0.004176914,0.008392864,0.000351329,0,0,0.003240036,0
0.000741695,0.006401999,0.008041535,0,0,0,0,0,0,0,3.90E-05,0,0.002498341,0,0.002537378,0.001990865,0.015419448,0,0,0,7.81E-05,0.000234219,0,0.022289886,0,0,0,0.000351329,0,0,0,0.023968458,0.000897841,0.000741695,0,0.021821447,0.014248351,0,3.90E-05,0.002186048,0,0,0.002927743,0,0,0,0,0.001053988,0.00011711,0,0,7.81E-05,0.009915291,0.00124917,0,0.002068939,0,3.90E-05,0,0,0.000468439,0.005465121,0.000351329,0.000507476,0.001288207,0.032283249,0,0.000156146,0,0,0,0,0,0.002420268,0.000546512,0,0,0.002498341,0,0.107740953,0,0.026896202,7.81E-05,0,0.022289886,0,0.322520201,0.02759886,0,0.000351329,3.90E-05,0.002147012,0,0,0,0,0,0,0.021626264,7.81E-05,0,0,0,0.009759144,3.90E-05,0,0.011906156,0.057188586,0,0.000351329,0.000546512,3.90E-05,0,0,0,0.00011711,0,0,0,0,0.001093024,0.011945193,0,0,0.001405317,0.034157005,0.000507476,0,0,0.000702658,3.90E-05
3.90E-05,3.90E-05,0.007885389,0,0,0,0,3.90E-05,0,0,7.81E-05,0.006401999,0.016980911,0.000195183,0.146270055,0.000273256,0.008627084,0,0.00011711,0,3.90E-05,7.81E-05,0.000429402,0.023851349,0,0,0,0.002068939,0,0,0,0.002888707,0.000195183,0.000273256,0,0.0016005,0.008119608,0,0,0.002888707,0,0,0,0.000390366,0,0,0,0.000468439,7.81E-05,0,0,0.000195183,0.003864621,7.81E-05,0,0.001210134,7.81E-05,0,0.000234219,0.002342195,0.248389741,0.002537378,0.000234219,0,0.000468439,0.003786548,0,0.000195183,0,0,0,0,0,7.81E-05,0.024202678,0,0,0.001210134,0,0.007885389,0,0.009017449,7.81E-05,0,0.0116329,0,0.090877152,0.007143694,0,0.003903658,0.00011711,0.000312293,0,0,0,0,0,0,0.006714291,7.81E-05,0,0,0.003279072,0.003279072,0.000312293,0,0.020845532,0.066869657,0,0.000273256,0,0.006636218,0,0,0,0.000507476,0,0,0,0,0.000351329,0.15134481,3.90E-05,0,0.001873756,0.008197681,0.00011711,0.000468439,0,0.000156146,3.90E-05
0.000429402,0.000468439,0.004762462,0,0,0,0,0,0,0,0,0,0.000390366,0,0.004372097,0,0.039309833,0,3.90E-05,0,0.000195183,0.000156146,3.90E-05,0.028067299,0,0,0,0.000273256,0,0,0,3.90E-05,0,7.81E-05,0,0.006362962,0.024358824,0,0,0.001444353,0,0,0.001561463,0,0,0,0,0.000234219,7.81E-05,0,0,0.000468439,0.007729242,3.90E-05,0,0.006011633,0,0,0,7.81E-05,0.041769138,0.002927743,0.000195183,0,0.00148339,0.005972596,0,0.000468439,0,0,0,0,0,0.000663622,0.001561463,0,0,0.00284967,0,0.075691923,0,0.02350002,0.001093024,0,0.010500839,0,0.202912129,0.020923605,0,0.001288207,7.81E-05,0,0,0,0,0,0,0,0.109848928,0,0,0,0.00011711,0.002303158,0.000195183,0,0.018854667,0.122535816,0,3.90E-05,0.000468439,3.90E-05,0,0,0,0.00011711,0,0,0,0,0.000897841,0.040871296,0,0,0.009681071,0.017644533,0.000585549,0,7.81E-05,0.000585549,0
0.000312293,0,0.005738377,0,0,0,0,0,0,0,0.000351329,0.00011711,0.000858805,0,0.019635398,0,0.00273256,0,0,0,0,7.81E-05,3.90E-05,0.017215131,0,0,0,0.000234219,0,0,3.90E-05,0,0.000273256,0.002225085,0,0.004059804,0.058008354,0,0,0.003942694,0,0,0.000585549,7.81E-05,0,0,0,0.000624585,3.90E-05,7.81E-05,0,0.000273256,0.00569934,0.000858805,0,0.000195183,0,3.90E-05,0.00011711,0.000195183,0.044501698,0.004059804,0.000624585,0,0.000312293,0.020259984,0,0.000507476,0,0,0,0,0,0.000780732,0.00296678,0,0,0.000936878,0,0.004528243,0,0.02041613,0.00124917,0,0.016629582,0,0.354686341,0.009642035,0,7.81E-05,0,0,0,0,0,0,0,0,0.004489206,3.90E-05,0,0,0.000390366,0.007885389,0.000195183,0,0.127727681,0.060506695,0,3.90E-05,0,0.000507476,0,0,0,0.000234219,0,0,0,0,0.001210134,0.046921966,0,0,0.001951829,0.017371277,0.000195183,0,0,0.000234219,3.90E-05
0.00011711,0.001834719,0.012413632,0,0,0,0,0.000273256,0,0,3.90E-05,0,0.001053988,0,0.010461803,0.000234219,0.027559824,0,3.90E-05,0,3.90E-05,0.000195183,3.90E-05,0.029862982,0,0,0,0.001014951,0,7.81E-05,0,0.008470937,0,0.000897841,0,0.001639536,0.015380411,0,0,0.00124917,0,0,0.000468439,3.90E-05,0,0,0,0.000351329,0.00011711,0,0,0.001053988,0.007690206,0.003786548,0,0.016980911,0,0,0,3.90E-05,0.058593902,0.006206816,0,0.000156146,0.00148339,0.050942733,0,0.000156146,0,0,0,0,0,0.000858805,0.002771597,0,0,0.004684389,0,0.061092243,0,0.028106336,0,0,0.018854667,0,0.249248546,0.013701839,0,7.81E-05,0.00011711,0.000975914,0,0,0,0,0,0,0.036069797,7.81E-05,0,0,0.000273256,0.015107155,7.81E-05,0,0.028808994,0.103954405,0,0,0.00011711,7.81E-05,0,0,0,0.000312293,0,0,0,3.90E-05,0.000390366,0.050552368,0,0,0.007651169,0.033610493,7.81E-05,0.000156146,3.90E-05,0.000624585,0
7.81E-05,0.004957645,0.004606316,0,0,0,0,0.001014951,0,0,3.90E-05,3.90E-05,0.001210134,0,0.007924425,0.000507476,0.006167779,0,0,0,7.81E-05,0.00011711,3.90E-05,0.033337237,0,0,0,0.000702658,0,3.90E-05,0,0.000312293,0,0.000273256,3.90E-05,0.002342195,0.012179412,0.000741695,0,0.00136628,0,3.90E-05,0.00136628,3.90E-05,0,0,0,0.000195183,0.000195183,0.00011711,0,0.001444353,0.010461803,0.000663622,0,0.003005816,0,7.81E-05,0,7.81E-05,0.113869696,0.003357146,0.000507476,0.000195183,0.000702658,0.036460163,0,0.000312293,0,0,0,0,0,0.000702658,0.006519108,0,0,0.003903658,0,0.043408674,0,0.02599836,0.001053988,0,0.015146192,0,0.219502674,0.013936058,0,0,0.000234219,0.001717609,0,3.90E-05,0,0,0,0,0.011398681,0.000234219,0,0,7.81E-05,0.012491705,0.000468439,0,0.077019167,0.060662841,0,0,0.00011711,3.90E-05,0,0,0,0.000312293,0,0,0,0.00011711,0.000546512,0.078736776,0,0,0.015068119,0.035913651,0.00124917,7.81E-05,0,0.000780732,0.00011711
0.000234219,0.000351329,0.000156146,0,0,0,0,0,0,3.90E-05,0.005035718,3.90E-05,0.002693524,0.000234219,0.044228442,0.003357146,0.003630402,3.90E-05,0.000156146,0,7.81E-05,0.000273256,0,0.014014131,0,0,0,0.000312293,0,0.000156146,0,0.026076434,0.017488387,0.000273256,0,0.003942694,0.051918648,0,0.00011711,0.001678573,0,0,0.001990865,0.000273256,0,0,0,0.001990865,0,0.000273256,0,0.000429402,0.001053988,0.000429402,0,0.000780732,0,0,3.90E-05,0.000195183,0.07709724,0.003864621,0.000312293,0.000234219,0.000663622,0.02623258,0,3.90E-05,0,0,0,0,0,0.00011711,0.005387048,0,0,0.001132061,0,0.007455986,0,0.004489206,0.000429402,0,0.007026584,0,0.367607448,0.007846352,0,0.006558145,0,0.000897841,0,0,0,0,0,0,0.004840536,7.81E-05,0,0,0.000429402,0.005777413,0.000312293,0,0.022992544,0.036147871,0,0.000312293,0.000624585,0.000780732,0,0,0,0.001053988,0,0,0,7.81E-05,0.000390366,0.137447789,0,0,0.021196861,0.01151579,0.000507476,0,0,0.000624585,0.000351329
0.001171097,3.90E-05,0.000312293,0,0,0.00011711,0,0,0,0.011281571,0.028730921,0,0.005855487,0,0.000273256,0,0,0,0,0,0,0,0,0.000273256,0,0,0,0.003513292,0,3.90E-05,0,7.81E-05,0,0,0,3.90E-05,0.000585549,3.90E-05,0,0,0,0,0,0,0,0,0,0.000507476,0,0,0,0,0.000195183,0,0,0.10617949,0,0,0.124838974,0,7.81E-05,0,0,0,0,0.003318109,0,3.90E-05,0,0,0,0,0,0,0,0,0,0,0,0.506187297,0,7.81E-05,0,0,7.81E-05,0,0.133309911,7.81E-05,0,0.00011711,0,0,0.000195183,0,0,0,0,0,0.010188547,0,0,0,0,3.90E-05,0,0,0.000156146,0.0232658,0,3.90E-05,3.90E-05,0,0,0,0,0.013623765,0,0,0,0,0,0.003591365,7.81E-05,0,7.81E-05,0.00011711,0.008158645,0,0.012452668,0,0
0,0,7.81E-05,0,0,0.000585549,0,0,0,0,0.000195183,0,0.005894523,0,0.150290823,0,0.000507476,0,0,0,0,0.000702658,0,0.011867119,0,0,0,0.004957645,0,0.000273256,0,0.001014951,3.90E-05,0,0,0.008470937,0.062419487,3.90E-05,0,0.003240036,0,0.000468439,0.000546512,0,0,0,0,0.009329742,0.00011711,0,0,3.90E-05,0.000819768,7.81E-05,3.90E-05,0.002537378,0,0,0,0,0,0.001678573,0,0,0.000195183,0.003318109,0,0.000195183,0,0,0,0,0,0,3.90E-05,3.90E-05,0,0.003591365,0,0.012843034,0,0.000936878,0.004957645,0,0.001639536,0,0.324628177,0.001014951,0,3.90E-05,0,0,0,0,0,0,0,0,0.004606316,3.90E-05,0,0,0.002264121,0.001912792,3.90E-05,0,0.063161182,0.104539954,0,0.001171097,0.000195183,0.000663622,0,0,0,0.000156146,0,0,0,0,0.005660304,0.117968537,0,0,0.017722606,0.005230901,0.000585549,0,0,7.81E-05,0.002303158
0.001014951,0.003161963,0.000429402,0,0,0.000156146,0,0,0,0,0.000546512,0,0.004059804,0,0.005504157,0,7.81E-05,0,0,0.001678573,0,0.000351329,0,0.013584729,0,0,0.000156146,0.001756646,0,7.81E-05,3.90E-05,0.031424445,0.00296678,0.000858805,0,0.006948511,0.034157005,0.000156146,0,0.003669438,0,0,0.000858805,0,0,0,0,0.002459304,0,0,0,0,0.003279072,0.001405317,0,0.006050669,0,0,0,0,7.81E-05,0.001795683,0.000468439,0,7.81E-05,0.020103837,0,0.000429402,0,0,0,0,0,0.000468439,3.90E-05,0,0,0.000702658,0,0.210016786,0,0.007846352,0.000390366,0,0.010774095,0,0.309833314,0.002927743,0,0.00011711,0,0,0,0,0,0,0,0,0.026740055,3.90E-05,0,0,3.90E-05,0.027755006,0,0,0.035679432,0.046102198,0,0.000156146,0.000312293,0.000195183,0,0,0,3.90E-05,0,0,0,3.90E-05,0.000507476,0.041105516,0.002029902,0,0.018581411,0.012843034,0.001678573,0,7.81E-05,0.00706562,0.000858805
