g__Ochrobactrum,g__Moheibacter,g__Delftia,g__Ruminiclostridium_5,g__Staphylococcus,g__Petrimonas,g__Coriobacteriaceae_UCG-002,g__Erysipelatoclostridium,g__Lachnospiraceae_UCG-001,g__Ruminococcaceae_UCG-013,g__Anaerotruncus,g__Butyricimonas,g__Ruminococcaceae_UCG-014,g__Georgenia,g__Bilophila,g__Erysipelothrix,g__Lachnospiraceae_FCS020_group,g__Candidatus_Saccharimonas,g__Clostridium_sensu_stricto_1,g__Sporobacter,g__Blautia,g__Proteiniclasticum,g__Faecalibaculum,g__Glutamicibacter,g__Thermobifida,g__Macellibacteroides,g__Gemella,g__Butyricicoccus,g__Eisenbergiella,g__Sphingobacterium,g__Eubacterium_ventriosum_group,g__Peptococcus,g__Eubacterium_oxidoreducens_group,g__Intestinibacter,g__Aminivibrio,g__Enterococcus,g__Defluviitaleaceae_UCG-011,g__Alcaligenes,g__Lachnospiraceae_UCG-006,g__Prevotellaceae_UCG-001,g__Marvinbryantia,g__Clostridium_innocuum_group,g__Candidatus_Soleaferrea,g__Bradyrhizobium,g__wallaby_gut_metagenome,g__Tyzzerella,g__Proteus,g__Eubacterium_xylanophilum_group,g__Ruminiclostridium_9,g__Brumimicrobium,g__Achromobacter,g__Muribacter,g__Lactobacillus,g__Ruminiclostridium_6,g__Ruminiclostridium,g__Gordonibacter,g__Facklamia,g__Lachnospiraceae_UCG-010,g__Lachnospira,g__Ruminococcaceae_UCG-010,g__Candidatus_Protochlamydia,g__Saccharomonospora,g__Lactococcus,g__Leuconostoc,g__Hahella,g__Corynebacterium,g__Chryseobacterium,g__Corynebacterium_1,g__Morganella,g__Faecalibacterium,g__Bifidobacterium,g__Atopostipes,g__Alloprevotella,g__Mucispirillum,g__Sporosarcina,g__Papillibacter,g__Anaerofustis,g__Ruminococcaceae_UCG-009,g__Turicibacter,g__Paeniclostridium,g__Alcanivorax,g__Ruminococcaceae_UCG-004,g__Triticum_aestivum_bread_wheat,g__Rothia,g__mouse_gut_metagenome,g__Hydrogenoanaerobacterium,g__Paenalcaligenes,g__Eubacterium_fissicatena_group,g__Anaerovorax,g__Ruminococcus_torques_group,g__Eubacterium_brachy_group,g__Trichococcus,g__Alistipes,g__Mycoplasma,g__Idiomarina,g__Caproiciproducens,g__Stenotrophomonas,g__Enterorhabdus,g__Flavobacterium,g__Gracilibacillus,g__Allobaculum,g__Aerococcus,g__Jeotgalicoccus,g__Ruminiclostridium_1,g__Sutterella,g__Coprococcus_1,g__Prevotellaceae_NK3B31_group,g__Eubacterium_nodatum_group,g__Ureaplasma,g__Bacteroides,g__Pusillimonas,g__Parabacteroides,g__Acetatifactor,g__unidentified,g__Oceanobacillus,g__Eubacterium_coprostanoligenes_group,g__Brachyspira,g__Rikenellaceae_RC9_gut_group,g__Pseudogracilibacillus,g__Ruminococcaceae_UCG-007,g__Escherichia-Shigella,g__Candidatus_Arthromitus,g__Enteractinococcus,g__Coprococcus_2,g__Helicobacter,g__uncultured,g__Quinella,g__Candidatus_Stoquefichus,g__Leucobacter,g__Weissella,g__Caldicoprobacter,g__Bacillus,g__Odoribacter,g__Empedobacter,g__Pasteurella,g__Streptococcus,g__Romboutsia,g__Citrobacter,g__Rikenella,g__Desulfovibrio,g__Paludibacter,g__Ammoniibacillus,g__Parvibacter,g__Raoultella,g__Senegalimassilia,g__Carnobacterium,g__Psychrobacter,g__Persicitalea,g__Adlercreutzia,g__Veillonella,g__Oscillibacter,g__Subdoligranulum,g__Anaeroplasma,g__Comamonas,g__Ruminococcaceae_NK4A214_group,g__Roseburia,g__Acinetobacter,g__Collinsella,g__Ruminococcus_1,g__Lachnospiraceae_NK4A136_group,g__Tyzzerella_3,g__Rhizobium,g__Anaerostipes,g__Longilinea,g__Vagococcus,g__Actinomadura,g__Intestinimonas,g__Acetivibrio_ethanolgignens_group,g__Parasutterella,g__Desulfitibacter,g__Family_XIII_UCG-001,g__Enhydrobacter,g__Akkermansia,g__Eubacterium_ruminantium_group,g__Lachnoclostridium,g__Haloplasma,g__Lachnospiraceae_UCG-008,g__Sinibacillus,g__Christensenellaceae_R-7_group,g__Halomonas,g__Ruminococcus_2,g__Family_XIII_AD3011_group,g__Ruminococcaceae_UCG-005,g__Pseudomonas
0,0,0,0.000808906,7.70E-05,0,0.000770386,0.00053927,0.004044528,0.000346674,0.002773391,0,0.034859982,0,0,0,0.000231116,0.004468241,0.000269635,0,0.001540773,0,0.003120065,0,0,0,0.000115558,0.000269635,0,0,0,0.000654828,7.70E-05,0,0,0.000731867,0,0,0.000924464,0.072531875,7.70E-05,0,0,0,0,0.002773391,0,0.011440237,0.0033897,0,0,0,0.06097608,0.000693348,0.000616309,0.000770386,0,0,0,0.000154077,0,0,0.000962983,7.70E-05,0,0,0,0,3.85E-05,0,0.000115558,0,0.008936482,0.000269635,0,3.85E-05,7.70E-05,0.000154077,0.010554293,0,0,0,0,0,3.85E-05,3.85E-05,0,0.007819421,0,0,0.001348176,0,0.009822426,0,0,0.001540773,0,0.002349678,0,0,0,0,0,0,0.001001502,0.00057779,3.85E-05,0.000847425,0,0.054081122,0,0.003505258,3.85E-05,0.527136859,0,3.85E-05,0,0.002426717,0,0,0.000115558,0.002503756,0,0,0.02484496,0.007742383,0,3.85E-05,0,3.85E-05,0,3.85E-05,0.0067794,0,0,0.000616309,7.70E-05,0.002965987,0.010361696,0.005816417,0,0,3.85E-05,0.00115558,7.70E-05,0,0,0,0.000616309,0,0.00053927,0,7.70E-05,0.000770386,0.00057779,0.013751396,7.70E-05,0,0.000654828,0.068448827,0.001001502,0,0,0,0,0,0.000731867,0,0.001540773,0,0.000115558,0,7.70E-05,0,0.003505258,0,0,0,0,0,0,0.000192597,0.000192597,0
0,0,3.85E-05,0.00223412,0,0,0.001617811,0.000616309,0.020222642,7.70E-05,0.004930473,0,0.002773391,0,0.000154077,0,0.000500751,0.001309657,7.70E-05,0,0.001386695,0,0.000192597,0,0,0,0.000346674,0.001078541,0,0,0,0.000847425,3.85E-05,0,0,0.000500751,0,0,0.001925966,0.07507415,3.85E-05,0,0,0,0,0.000616309,3.85E-05,0.000847425,0.00731867,0,0,0,0.106852587,0.000500751,0.001040022,0.00053927,0,0,0,7.70E-05,0,0,0.00053927,3.85E-05,0,3.85E-05,0,0,0,0,0,0,0.015908478,0.000269635,0,7.70E-05,0.000154077,0.001656331,0.000770386,0,0,7.70E-05,0,0,0.004044528,3.85E-05,0,0.002503756,7.70E-05,0,0.00111706,0,0.01186395,0,0,0.003312661,0,0.0033897,0,0,0,0,0,0,0.001232618,0.000385193,0,0.000731867,0,0.074765995,0,0.007241632,3.85E-05,0.446092215,0,0,0,0.001194099,0,0,3.85E-05,0.004006009,0,3.85E-05,0.004583799,0.000500751,0,0,0,0,0,0,0.002734872,0,0,0.00057779,0,0.002195601,0.009321675,0.00620161,0,0,3.85E-05,0.001348176,0,0,0.000423712,0,0.000616309,0,0.002619314,3.85E-05,0.000115558,0.001001502,0.000154077,0.010092061,0.000192597,0,3.85E-05,0.115365356,0.009437233,0,0,0,0,0,0.006740881,0,0.002965987,0,0.001232618,0,0,0,0.005777898,0,0,0,0,0,0,0,0.000231116,0
0,0,0,0.001579292,0,0,7.70E-05,0.017372212,0.01298101,0.001848927,0.007395709,0,0.010862448,0,3.85E-05,0,0.004468241,0.00053927,7.70E-05,0,0.000654828,0,0,0,0,0,0.000154077,0.003582297,0,0,0,0.000269635,0,0,0,0.000269635,0,0,0.000654828,0.122337352,0.003466739,0,0,0,0,0.007703863,0,0.001502253,0.004583799,0,0,0,0.025345711,0.001887447,0.002157082,0.000192597,0,0.000154077,0,3.85E-05,0,0,0.000731867,0,0,0,0,0,0,0,3.85E-05,0,0.092908594,0.000885944,0,0.000115558,3.85E-05,0.000423712,0,0,0,0.000154077,3.85E-05,0,0.003274142,0,0,0,0,0,0.000192597,0,0.010323177,0.000731867,0,0.000231116,3.85E-05,0.000462232,0,0,0,0,0,0,0.010284658,0.001386695,0,0.000231116,0,0.145487462,0,0.004776395,0.000154077,0.287084473,0,0,0,0.013250645,0,0,0.000231116,0.001733369,0,3.85E-05,0.038557837,0.001194099,0,0,0,0,0,0,0.005315666,0,0,0.00053927,0,0.002888949,0.011209121,0.007857941,0,0,0,0.001848927,0,0,0,0,0,0,0.001656331,0,0,0.000693348,3.85E-05,0.010900967,0.000115558,0,0,0.089249259,3.85E-05,0,0,3.85E-05,0,0,0.006663842,0,0.001617811,0,0.000385193,0,0,0,0.010823928,0,0,0,3.85E-05,0,0,0.000115558,0.000654828,0.000115558
3.85E-05,0,0,0.000308155,7.70E-05,0,0.000654828,0.001887447,0.02087747,3.85E-05,0.000693348,0.000115558,0.007626825,0,0,0,3.85E-05,0.002542275,0.000115558,0,7.70E-05,0,0.006278649,0,0,0,0,0,0,0,0,0.000308155,0,0,0,0.001348176,0,0,0.000654828,0.03385848,3.85E-05,0,0.000154077,0,0,0.000154077,0,0.004006009,0.002696352,0,0,0,0.236161935,0.000308155,3.85E-05,0.000308155,0,0,0,0.000231116,0,0,0.000192597,0,0,0,0,0,0,0,0.000654828,0,0.024305689,0.000115558,0,0,7.70E-05,3.85E-05,0.047301722,0,0,3.85E-05,3.85E-05,0,0.000115558,0,0,0.009244636,3.85E-05,0,0.000308155,0,0.012903971,0,0,0.00111706,3.85E-05,0.00223412,0,0,0.028003544,0,0,0,0,0.000269635,0,0.000847425,0.000308155,0.021301183,0,0.003043026,0,0.435499403,0,0.00111706,0,0.001887447,0,0,0,0.005546782,0,7.70E-05,0.010092061,0.000962983,0,0.000346674,0,0,0,0.000269635,0.000693348,0,0,0.001617811,0,0,0.0067794,0.001425215,0,0,7.70E-05,0,0,0,0,0,0.003274142,0,0.000385193,7.70E-05,0.006586803,0,0.000693348,0.001386695,0,0,0.000385193,0.030353222,0.00169485,0,0,0,0,0,0.000308155,0,0.010053542,0,3.85E-05,0,0,0.00057779,0.00281191,0,0,0,0.000192597,0,0,0.000269635,0.000115558,0.000231116
0,0,0,0.00223412,0,0,0.001964485,0.003543777,0.039828974,7.70E-05,0.011093563,3.85E-05,0.00562382,0,0.000346674,0,0.001425215,0.002157082,3.85E-05,0,0.002003005,0,0.047609876,0,0,0,0,0.001232618,0,0,0,0.002157082,0,0,0,0.000192597,0,0,0.000808906,0.042717923,0.000616309,0,0,0,0,0.001078541,0,0.011324679,0.013943993,0,0,0,0.029428759,0.006355687,0.005161589,0.001386695,0,7.70E-05,0,0.000500751,0,0,0.000346674,0,0,0,0,0,0,0,0.000654828,0,0.016486268,0.001617811,0,3.85E-05,3.85E-05,0.000847425,0.027156119,0,0,0.000231116,0,0,0.002157082,0,0,3.85E-05,3.85E-05,0,0.001656331,0,0.013366203,0,0,0.00053927,0,0.004237125,0,0,0.054350757,0,0,0.000115558,0,0.001733369,0,0.000924464,0.000192597,0.021301183,0,0.004198606,0.000423712,0.414814529,0,0.001425215,0,0.003351181,0,0,0,0.001887447,0,0,0.003351181,0.004314164,0,0.000308155,0,0,0,3.85E-05,0.002888949,0,3.85E-05,0.000423712,7.70E-05,0,0.005546782,0.026077578,0,0,3.85E-05,0,0.000115558,0,0,0,0.003081545,0,0.005431224,0.000154077,0.001232618,0,0.001348176,0.012287662,0,0,0.017141096,0.074034128,0.006625323,0,0,0,0,0,0.008243134,0,0.007049035,0,0.000616309,0,0,0,0.007626825,0,0,0,0.000269635,0,0,0.000308155,0.002195601,0
0,0,0,0.000500751,0.000346674,0,0.000847425,0.003081545,0.000616309,0,0.002426717,0,0.001656331,0,0,0,7.70E-05,0.001271137,0.000847425,0,0,0,0.002657833,0,0,0,0.000115558,0.00111706,0,0,0,0,0,0,0,0.003774893,0,0,0.008204615,0.065945071,0,0,0,0,0,0.000346674,0,0.001425215,0.001617811,0,0,0,0.424290282,0.000462232,7.70E-05,0.001040022,0,0,0,3.85E-05,0,0,0.001540773,0,0,7.70E-05,0,0,0,0,0.000616309,0,0.036246678,0.000154077,0,0,3.85E-05,0,0.003466739,0,0,0,0,0,0.000231116,0,0,0,0,0,0.001348176,0,0.005007511,0,0,0.006047533,0,0.025538307,0,0,0.001964485,0,0,0,0,0.000115558,0,7.70E-05,0.000500751,0.016640345,0,0.000462232,0.000115558,0.220523092,0,0,0,0.004660837,0,0,0,0.016216633,0,0,0.036439274,0.000962983,0,0.000924464,0,0,0,0.000885944,0.005970494,0,0,0.004314164,0,0,0.001309657,0.004352683,0,0,0.000308155,0,0.000115558,0,0,0,0.000192597,0,7.70E-05,0,0.001771889,0,7.70E-05,0.000500751,0,0,0,0.061168676,0.000616309,0,0,0,0,0,0.000346674,0,0.001848927,0,0.000115558,0,0,0,0.013173607,0,0,0,0,0,0,0.000115558,3.85E-05,0
0,0,0,0.00789646,0,0,0,0.00115558,0,0.000154077,0.03331921,0.000192597,0.004160086,0,0.000115558,0,0.002542275,0.003274142,0.000346674,0,0.004776395,0,3.85E-05,0,0,0,0,0,0,0,0,0.00057779,3.85E-05,0,0,0.00053927,0,0,0.000115558,3.85E-05,0,0,0,0,0.000346674,0.008397211,0.000115558,0,0.103193251,0,0,0,0.001540773,3.85E-05,0.076691961,0,0,7.70E-05,0,0.001078541,0,0,0.004737876,0,0,0,0,0,0,0,0,0,0.000192597,0.004160086,3.85E-05,0,0,0.000154077,3.85E-05,0,0,0,0,0,0,0,0,0,0.000462232,0,0.000385193,0,0.00111706,0,0,0,0,0.001463734,0,0,0,0,0,0,0,0.008012018,0,0.000500751,0.000115558,0.137668041,0,0.000847425,0.04291052,0.218674165,0,0,0,0.000693348,0,0,0,7.70E-05,0,0,0.023034552,3.85E-05,0,0,0,0,0,0,0.017911483,0,0,0.00057779,0,0,0,0.054543353,0,0,0,0,0,0,0,0,0,0,0.036593352,0,0,0,0,0.037325219,0,0,0,0.124956666,0,0,0,0,0,0,0.00566234,0,0,0,7.70E-05,0,7.70E-05,0,0.025846462,0,0,0,0,0,0,0.000346674,0,0
0,0,0,0.002426717,0,0,0.000192597,0.001925966,0.002773391,0,0.004314164,3.85E-05,0.013905474,0,0.000192597,0,0.001001502,0.001078541,0,0,0.000154077,0,0,0,0,0,0,0.00053927,0,0,0,0.000385193,0,0,0,0.003081545,0,0,0.001194099,0.022996033,3.85E-05,0,0,0,0,0.001309657,0.000115558,0.004814915,0.004044528,0,0,0,0.063056123,0.000192597,0.001194099,0.001001502,0,0.000115558,0,0,0,0,0.000500751,0,0,0,0,0,0,0,0.000500751,0,0.071838527,0.000500751,0,0,0,0.000308155,0.000115558,0,0,0.000115558,7.70E-05,0,0.000847425,0,0,0,0,0,0.000924464,0,0.005007511,0,0,0.000346674,0,0.002426717,0,0,0.000500751,0,0,0,0,0.000924464,0,0.000423712,3.85E-05,0.02650129,0,0.003351181,3.85E-05,0.549401025,0,0,0,0.002080043,0,0,0,0.003004507,0,3.85E-05,0.015908478,0.065829514,0,0.000385193,0,0,0,7.70E-05,0.00111706,0,3.85E-05,0.000385193,0,0,0.000924464,0.011632834,0,0,7.70E-05,0,0,0,0,0,7.70E-05,0,0.002426717,0,0.000616309,0,0.001309657,0.018450753,0,0,0,0.053195177,0.005739378,0,0,0,0,0,0.003543777,3.85E-05,0.012480259,0,0.000269635,0,0,0,0.002542275,0,3.85E-05,0,0,0,0,0,0.000924464,7.70E-05
0,0,0,0.001040022,0,3.85E-05,0.000231116,0.002965987,0.00115558,0.000616309,0.005893456,0,0.004930473,0,7.70E-05,0,0.001232618,0.000808906,0,0,0.001925966,0,0,0,7.70E-05,0,0,0.002542275,0,0,0,0.000962983,0,0,0,0.000308155,0,0,0.000423712,0.051269212,0.000231116,0,0,0,0,0.001964485,0,0.01128616,0.008281653,3.85E-05,0,0,0.004006009,0.000115558,0.001194099,0.000346674,0,7.70E-05,0,0,0,0,0.001810408,0,0,0,0,0,0,0,0,0,0.059319749,0.002003005,0,0,0,0,0,0,0,0.000115558,7.70E-05,0,0.001078541,0,0,0,0,0,0.001271137,0,0.003197103,7.70E-05,0,0.001271137,0,0.00169485,0,0,0,0,0,0,0,0.001078541,0,0.000346674,0,0.03162436,0,0.002157082,3.85E-05,0.596240515,3.85E-05,0,0,0.001232618,0,0,3.85E-05,0.004083048,0,0.000115558,0.01918262,0.005469743,0,7.70E-05,0,0,0,0,0.000808906,0,0,0.000385193,0,3.85E-05,0.003697854,0.014252147,0,0,7.70E-05,3.85E-05,0,0,0,0,0.001463734,0,0.00508455,0,0.001733369,0,0.001617811,0.031123608,0,0,0,0.07900312,0.003274142,0,0,0,0,0,0.005315666,0,0.005546782,0,0.00057779,0,0,0,0.007549786,3.85E-05,0,0,0,3.85E-05,0,0,0.000616309,3.85E-05
0,0,0,0.001964485,0.00227264,0,0,0,3.85E-05,0,0.012249143,0,0.012595817,0,0.000346674,0,0.00057779,0.001733369,0.001001502,3.85E-05,0.002388198,0,0,0,0,0,0.001194099,0.000231116,0.000154077,0,0,0.000231116,0,0,0,3.85E-05,0.000962983,0,0.00115558,0,0.000346674,0,0.00053927,0,0,0.000192597,0,0.00111706,0.078232734,0,0,0,0.100766534,0,0.000462232,3.85E-05,0,0,0,0.001887447,0,0,0.05361889,7.70E-05,0,3.85E-05,0,0,0,0.000192597,0,0,0.001656331,0.001194099,0,0,0,3.85E-05,3.85E-05,0,0,0.00169485,3.85E-05,0.000192597,0,0,0,0,0.000770386,0,0.00111706,0,0.004737876,0,0,0,0,0.006586803,0,0,0,0,0,0,0,0.005315666,0,0.001617811,0,0.007819421,0,0.000847425,0.001425215,0.397057124,0,0.01244174,0,7.70E-05,0,0,0,0.000500751,0,0,0.002580794,0,0,0,0,0,0,0.000192597,0.003620816,0,0,0.004044528,0,0,7.70E-05,0.089403336,0,0,0,0,0,0,0,0,0,0,0.004044528,0,0,0,0.004237125,0.028504295,0.000115558,0,0,0.047879512,0,0,0,0,0,0,0.009783907,0,0,0,7.70E-05,0,0.054119641,0,0.029159123,0,0,0,0,0,0,0.000308155,0,0
0,0,0,0.002465236,0.002349678,0,0,0.023381226,3.85E-05,0.000192597,0.029775432,0.000154077,0.004468241,0,0.000115558,0,0,0.054004083,0.00053927,0,0.00169485,0,0,0,7.70E-05,0,0.027965024,0.000192597,0.000115558,0,0,0.002619314,0,0,0,0.000231116,0,0,0.003004507,3.85E-05,0.000231116,7.70E-05,3.85E-05,0,0,0.00053927,0.000269635,0.001771889,0.030507299,0,0,0,0.087592928,0,0.000847425,0,0,3.85E-05,0,0.000115558,0,0.000115558,0.147683063,0,0,0.000423712,0,0,7.70E-05,0,0,0,0.000192597,0.000231116,7.70E-05,3.85E-05,0,0.000269635,7.70E-05,3.85E-05,0,0.002080043,0,0,0.000346674,0,0,0,0.000154077,0.000154077,0.002503756,0,0.01864335,0,0,0,3.85E-05,0.01128616,0,0,3.85E-05,0,3.85E-05,0,0,0.001771889,0,0.001848927,7.70E-05,0.002465236,0,0.000269635,0.001771889,0.350795424,0,0,0,0.000154077,0,0,0,0.006009014,0,0,0.000423712,0.000154077,0,0,0,0,0,0.005431224,0.003043026,0,0,0.016563306,0.000115558,0,0.000231116,0.030353222,0,0,0,0,0,0,3.85E-05,0,0.000115558,0,0.002465236,0.000808906,0.000192597,0,0,0.027233157,0.000192597,0,0,0.06374947,0,0,0,0,0,0,0.003043026,0,0,0,3.85E-05,0,0,0,0.020569316,0,0,0,0,0,0,3.85E-05,0,7.70E-05
0,0,0,0.005200108,0.008628327,0,0,0.000192597,0,0,0.017834444,3.85E-05,0.029544316,0,0.001425215,0,0.000847425,0.001579292,0.000154077,0,0.000423712,0,0,0,0,0,0.006432726,0.000115558,0.000192597,0,0,0.001848927,7.70E-05,3.85E-05,0,3.85E-05,0.002157082,0,0.001194099,0,0.000154077,0,0.000192597,0,0,0.000924464,0,0.001771889,0.133276838,0,0,0,0.056661916,0,0.015022534,0,0,0,0,0.000885944,0,0,0.026039059,0,0,7.70E-05,0,0,0,0,0,0.000385193,0.000924464,0.0033897,0.000269635,0,3.85E-05,0.00169485,0,0,0,0.001887447,7.70E-05,0,7.70E-05,0,0,0,0.00057779,0,0.001579292,0,0.002734872,0,0,0,0,0.003312661,0,0,0,0,0.000462232,0,0,0.005816417,0,0.000462232,0,0.005277146,0,0.000269635,0.002888949,0.220715689,7.70E-05,0.000308155,0,0,0.000154077,0,0,0.000500751,0.001579292,0,0.037941528,7.70E-05,0,0,0,0,0,3.85E-05,0.002734872,0,0,0.002850429,0.031316205,0,0.000154077,0.143445938,0,0,7.70E-05,0,0,0,0,0,0,0,0.010284658,0.00053927,0,0,0.000385193,0.008358692,3.85E-05,0,0,0.088902585,0,0,0,0,0,0,0.02989099,0,0,0,7.70E-05,0,0.035206656,0,0.038788953,0,0,0,0,0,0,0,0.000462232,0
0,0,0,0.01128616,0.002118562,0,7.70E-05,0.001848927,0,3.85E-05,0.036940025,3.85E-05,0.004545279,0,0.000962983,0,0.001733369,0.013943993,0.000770386,0,0.004545279,0,0,0,0,0,0.007703863,0.000693348,0,0,0,0.005816417,0,0,0,7.70E-05,0,0,0.000808906,0.000154077,0,0,0,0,0,0.011093563,7.70E-05,0,0.025499788,0,0,0,0.007434228,0.001502253,0.037055583,0,0,7.70E-05,0,0.000616309,0,0,0.070259235,0,0,0.000154077,0,0,0,0,0,0,3.85E-05,0.00227264,0,3.85E-05,0,0.000346674,3.85E-05,0,0,0.002850429,0,0,0.001579292,0,0,0,0.002311159,0,0.001848927,0,0.019452255,3.85E-05,0,0,0,0.005392704,0,0,0,0,0,0,0,0.003620816,0,0.000192597,0.000154077,0.006971996,0,0.000731867,0.012172104,0.390662917,0,0,0,0.000500751,0,0,0,0.000654828,0,0,0.016178113,0,0,0,0,0,0,3.85E-05,0.021493779,0,0,0.000962983,0,0,0.006471245,0.066330265,0,0,0,0,0,0,0,0,0.000115558,0,0.011709873,0.000269635,0,0,0,0.041331228,0,0,0,0.0835484,0,0,0,0,0,0,0.035168137,0,0,0,0,0,0,0,0.016139594,0,0,0,0,0,0,0,0.000500751,0
0,0,0,0.003851932,0.00053927,0,0.000231116,0.001964485,0,3.85E-05,0.020222642,0.001040022,0.004583799,0,0.000192597,0,0.00115558,0.004814915,0.000231116,0,0.00053927,0,0,0,0,0,0.010438735,0.000192597,0,0,0,0.008435731,0,0,0,3.85E-05,0,0,0.000462232,0.000115558,0.000346674,0,3.85E-05,0,0,0.008936482,7.70E-05,0.000423712,0.063980586,0,0,0,0.141327376,0,0.028157621,3.85E-05,0,0,0,0.00053927,0,0,0.078617927,0,0,0.000154077,0,0,0,0,0,0,3.85E-05,0.001463734,0,3.85E-05,0,0.001463734,3.85E-05,0,0,0.000924464,0,0,0.000500751,0,0,0,0.000693348,0,0.003235623,0,0.022533801,0,0,0,0,0.007472748,0,0,0,0,0,0,0,0.002426717,0,0.00053927,0.000269635,0.029005046,0,0.001040022,0.00053927,0.253919341,0,0,0,0.000385193,0,0,3.85E-05,0.002041524,0,0,0.020993028,7.70E-05,0,0,0,0,0,0.000154077,0.01409807,0,0,0.003428219,0,0,0.017757405,0.048149147,0,0,0,0,0,0,0,0,0.000154077,0,0.012518778,0,0,0,0.003466739,0.012326182,3.85E-05,0,0,0.087669966,0,0,0,0,0,0,0.02029968,0.000385193,0,0,3.85E-05,0,0,0,0.047571357,0,0,0,0.000154077,0,0,0.000269635,0.000115558,0
0,0,0,0.010785409,0.001617811,0,0.001848927,0.005123069,0.000500751,0.000192597,0.032625862,0.000192597,0.002426717,0,0.001194099,0,0.001502253,3.85E-05,0.000192597,0,0.004198606,3.85E-05,0,0,0,0,0.011979508,0.001040022,0.000115558,0,0,0.00223412,3.85E-05,0,0,0.000115558,0,0,0.00735719,0.000192597,0.000654828,0,7.70E-05,0,0,0.009206117,0,0.000115558,0.028619853,0,0,0,0.05473595,0,0.024729402,3.85E-05,0,0,0,0.001656331,0,0,0.055159663,0,0,0.000269635,0,0,0,0,0,0,0.000308155,0.000308155,0,0,0.000308155,0,0,0,0,0.000154077,3.85E-05,0,0,0,0,0,0.001386695,0,0.002195601,0,0.012480259,0,0,3.85E-05,0,0.004699357,0,0,0,0,0,0,0,0.007819421,3.85E-05,0.002580794,0,0.042563846,0,0.003659335,0.000269635,0.30815454,0,0,0,7.70E-05,0,0,0,0,0,0,0.006009014,0.000308155,7.70E-05,0,0,0,0,7.70E-05,0.003505258,0,0,0.010284658,3.85E-05,0,3.85E-05,0.121528447,0,0,0,0,0,0,0,0,7.70E-05,0,0.011055044,0,3.85E-05,0,0.010785409,0.021532298,0,0,3.85E-05,0.036901506,0.000115558,0,0,0,0,0,0.08747737,0,0,0,0,0,0.000154077,0,0.041446786,0,0,0,0.000192597,0,0,3.85E-05,0.000385193,0
0,0,0,0.000269635,0,0,0.000423712,0.001810408,0.000115558,3.85E-05,0.000423712,0,0.000808906,0,3.85E-05,0,3.85E-05,0.000616309,0.00057779,0,3.85E-05,0,0.001579292,0,0,0,0,0.000693348,0,0,0,0,0,0,0,0.001848927,0,0,0.001810408,0.251762259,0,0,0,0,0,0.000269635,3.85E-05,0.000269635,0.00111706,0,0,0,0.214706675,0.000269635,0.000154077,0.000308155,0,0,0,7.70E-05,0,0,0.001040022,0,0,3.85E-05,0,0,0,0,0.000308155,0,0.132467933,3.85E-05,0,0,3.85E-05,0,0.002580794,0,0,0,0,0,0,0,0,0,0,0,0.000385193,0,0.006933477,0,3.85E-05,0.002118562,0,0.008204615,0,0,0.002465236,0,0,0,0,7.70E-05,0,0,0.00053927,0.03158584,0,0.00111706,3.85E-05,0.25900389,0,0,0,0.010554293,0,0,0,0.002157082,0,0,0.017064058,0.00057779,0,0.000924464,0,0,0,0.000115558,0.004583799,0,7.70E-05,0.002850429,0,0,0.001040022,0.001656331,0,0,0.000269635,0,3.85E-05,0,0,0,0.000154077,0,3.85E-05,0,0.001425215,0,0.000115558,3.85E-05,0,0,0,0.020184122,0.000192597,0,0,0,0,0,0.000500751,0,0.002311159,0,0,0,0,0,0.00396749,0,0,0,0,0,0,3.85E-05,0,0
0,0,0,0.004121567,0.000808906,0,0,0.005277146,0,0,0.024575325,0.000192597,0.010900967,0,0.000924464,0,0.000154077,0.030507299,3.85E-05,3.85E-05,0.000808906,3.85E-05,0,0,0,0,0.014984014,0.000192597,0,3.85E-05,0,0.004083048,0,0,0,7.70E-05,0,0,0.001232618,0,0.000616309,0,0.000308155,0,0,0.003428219,7.70E-05,0.000308155,0.012595817,0,0,0,0.071453334,0,0.010631332,0,0,0,0,0.000115558,0,0,0.11228381,0,0,7.70E-05,0,0,0,0,0,0,3.85E-05,0.00053927,0,0,0,7.70E-05,0,0,0,0.00392897,0,0,0,0,0,0,0.000462232,0.001463734,0.002080043,0,0.004622318,0,0,0,3.85E-05,0.014868457,0,0,0,0,0,0,0,0.002080043,0,0.000654828,7.70E-05,0.019413736,0,7.70E-05,0.001001502,0.267709256,0,0.000385193,0,0,0,0,3.85E-05,0.000154077,0,0,0.003620816,7.70E-05,0,0,0,0,0,0.000423712,0.003582297,0,0,0.001502253,0.000115558,0,0.000346674,0.110126729,0,0,0,3.85E-05,0,0,0,0,0,0,0.010631332,0,0,0,0,0.025730904,0.000115558,0,0,0.169446477,0,0,0,0,0,0,0.023073071,0.000924464,0,0,0.000115558,0,3.85E-05,0,0.019375217,0,0,0,3.85E-05,0,0,0,7.70E-05,0
